127.0.0.1 - - [25/Apr/2024:12:03:27 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:06 +0530] "GET /web/AddOrder.jsp HTTP/1.1" 200 16043
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:06 +0530] "GET /web/images/14.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:48 +0530] "POST /web/Addorder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:48 +0530] "GET /web/orderConform.jsp HTTP/1.1" 200 2171
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:51 +0530] "GET /web/View HTTP/1.1" 200 13545
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:51 +0530] "GET /web/images/add3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:04:53 +0530] "GET /web/UpdateOrder.jsp?id=166&CustomerID=Ramesh&OrderDate=0064-04-05&type1=Bedsheets&inquantity1=3&type2=Bedsheets&inquantity2=4&type3=Bedsheets&inquantity3=1&type4=Bedsheets&inquantity4=1&type5=Towels&inquantity5=1&type6=Blouse&inquantity6=1&clothType=Kilograms&weight=30&price=90 HTTP/1.1" 200 9781
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:04 +0530] "POST /web/UpdateOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:04 +0530] "GET /web/View HTTP/1.1" 200 13537
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:12 +0530] "GET /web/Delete_Order?order_id=166 HTTP/1.1" 200 12200
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:24 +0530] "GET /web/payment.jsp HTTP/1.1" 200 5173
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:24 +0530] "GET /web/images/pay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:24 +0530] "GET /web/images/777.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:44 +0530] "POST /web/AddPayment HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:44 +0530] "GET /web/success.jsp HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:47 +0530] "GET /web/PaymentView HTTP/1.1" 200 9497
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:49 +0530] "POST /web/PaymentUpdate.jsp HTTP/1.1" 200 4036
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:53 +0530] "GET /web/feedback.jsp HTTP/1.1" 200 2751
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:53 +0530] "GET /web/images/f1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Apr/2024:12:05:56 +0530] "GET /web/viewepro HTTP/1.1" 200 3233
